gene,genotype,experiment,value,measure
txnipa,control,expt3,2850.579845,mean_droplet_area
txnipa,control,expt3,3061.885431,mean_droplet_area
txnipa,mutant,expt1,1186.5225,mean_droplet_area
txnipa,mutant,expt1,3096.356415,mean_droplet_area
txnipa,mutant,expt1,3409.376165,mean_droplet_area
txnipa,mutant,expt1,2083.239486,mean_droplet_area
txnipa,mutant,expt1,970.9360714,mean_droplet_area
txnipa,mutant,expt1,1688.972738,mean_droplet_area
txnipa,mutant,expt1,4151.511399,mean_droplet_area
txnipa,mutant,expt1,5096.751456,mean_droplet_area
txnipa,mutant,expt1,4428.172931,mean_droplet_area
txnipa,mutant,expt1,3132.287815,mean_droplet_area
txnipa,mutant,expt1,4338.636416,mean_droplet_area
txnipa,mutant,expt2,153.0,mean_droplet_area
txnipa,mutant,expt2,2232.184971,mean_droplet_area
txnipa,mutant,expt2,1875.801587,mean_droplet_area
txnipa,mutant,expt2,1718.308824,mean_droplet_area
txnipa,mutant,expt2,1570.497006,mean_droplet_area
txnipa,mutant,expt2,166.5,mean_droplet_area
txnipa,mutant,expt2,379.0,mean_droplet_area
txnipa,mutant,expt2,1027.466667,mean_droplet_area
txnipa,mutant,expt2,723.164557,mean_droplet_area
txnipa,mutant,expt2,1578.514563,mean_droplet_area
txnipa,mutant,expt2,1760.91716,mean_droplet_area
txnipa,mutant,expt2,1856.428571,mean_droplet_area
txnipa,mutant,expt2,1579.147287,mean_droplet_area
txnipa,mutant,expt3,1140.809161,mean_droplet_area
txnipa,mutant,expt3,2470.348915,mean_droplet_area
txnipa,mutant,expt3,5325.442689,mean_droplet_area
txnipa,mutant,expt3,6952.419433,mean_droplet_area
txnipa,mutant,expt3,5753.89877,mean_droplet_area
txnipa,mutant,expt3,8379.372812,mean_droplet_area
aspa,control,expt2,42.61498901,mean_feret
aspa,control,expt2,30.53153623,mean_feret
aspa,control,expt2,42.37157292,mean_feret
aspa,control,expt2,44.62379618,mean_feret
aspa,control,expt2,28.778875,mean_feret
aspa,control,expt2,49.8909469,mean_feret
aspa,control,expt2,48.35761468,mean_feret
aspa,control,expt2,38.60082609,mean_feret
aspa,control,expt2,35.31666667,mean_feret
aspa,control,expt2,49.93851634,mean_feret
aspa,control,expt2,10.85366667,mean_feret
aspa,control,expt2,13.80528571,mean_feret
aspa,control,expt2,30.55592308,mean_feret
aspa,control,expt2,12.2995,mean_feret
aspa,control,expt2,23.76012,mean_feret
aspa,control,expt2,22.3644,mean_feret
aspa,control,expt2,29.55267925,mean_feret
aspa,control,expt2,30.1079537,mean_feret
aspa,mutant,expt2,9.22,mean_feret
aspa,mutant,expt2,20.50854348,mean_feret
aspa,mutant,expt2,37.08325424,mean_feret
aspa,mutant,expt2,35.64122826,mean_feret
aspa,mutant,expt2,58.15435106,mean_feret
aspa,mutant,expt2,46.67119835,mean_feret
aspa,mutant,expt2,61.918,mean_feret
aspa,mutant,expt2,58.09297462,mean_feret
aspa,mutant,expt2,70.37393182,mean_feret
aspa,mutant,expt2,36.39520225,mean_feret
aspa,mutant,expt2,60.96489231,mean_feret
aspa,mutant,expt2,15.297,mean_feret
aspa,mutant,expt2,5.831,mean_feret
aspa,mutant,expt2,19.54233333,mean_feret
aspa,mutant,expt2,21.792,mean_feret
aspa,mutant,expt2,41.512,mean_feret
aspa,mutant,expt2,46.74683333,mean_feret
cacnb4a,control,expt1,49.50956322,mean_feret
cacnb4a,control,expt1,9.125608696,mean_feret
cacnb4a,control,expt1,42.75422581,mean_feret
cacnb4a,control,expt1,10.524,mean_feret
cacnb4a,control,expt1,72.94478571,mean_feret
cacnb4a,control,expt1,21.84291429,mean_feret
cacnb4a,control,expt1,64.82193258,mean_feret
cacnb4a,control,expt1,14.132,mean_feret
cacnb4a,control,expt1,34.644,mean_feret
cacnb4a,control,expt1,5.716833333,mean_feret
cacnb4a,control,expt1,39.12949057,mean_feret
cacnb4a,control,expt1,44.81860606,mean_feret
cacnb4a,control,expt1,24.87,mean_feret
cacnb4a,control,expt1,23.77308333,mean_feret
cacnb4a,mutant,expt1,10.363375,mean_feret
cacnb4a,mutant,expt1,47.67034737,mean_feret
cacnb4a,mutant,expt1,16.7437,mean_feret
cacnb4a,mutant,expt1,10.42183333,mean_feret
cacnb4a,mutant,expt1,47.85254167,mean_feret
cacnb4a,mutant,expt1,43.61705116,mean_feret
cacnb4a,mutant,expt1,77.4870495,mean_feret
cacnb4a,mutant,expt1,65.5820493,mean_feret
cacnb4a,mutant,expt1,22.38775,mean_feret
cacnb4a,mutant,expt1,20.92815385,mean_feret
cacnb4a,mutant,expt1,26.54678571,mean_feret
cacnb4a,mutant,expt1,82.09189815,mean_feret
cacnb4a,mutant,expt1,55.90295714,mean_feret
cacnb4a,mutant,expt1,32.84068293,mean_feret
cacnb4a,mutant,expt2,17.380375,mean_feret
cacnb4a,mutant,expt2,26.8763913,mean_feret
cacnb4a,mutant,expt2,20.59363636,mean_feret
cacnb4a,mutant,expt2,58.76463725,mean_feret
cacnb4a,mutant,expt2,46.94013953,mean_feret
cacnb4a,mutant,expt2,41.10334375,mean_feret
cacnb4a,mutant,expt2,59.50602326,mean_feret
cacnb4a,mutant,expt2,7.8795,mean_feret
cacnb4a,mutant,expt2,5.751666667,mean_feret
cacnb4a,mutant,expt2,8.944,mean_feret
cacnb4a,mutant,expt2,32.01607895,mean_feret
cacnb4a,mutant,expt2,43.31961429,mean_feret
cacnb4a,mutant,expt2,23.36034545,mean_feret
cacnb4a,control,expt2,16.33590909,mean_feret
cacnb4a,control,expt2,40.62808451,mean_feret
cacnb4a,control,expt2,26.68125,mean_feret
cacnb4a,control,expt2,49.56405769,mean_feret
cacnb4a,control,expt2,48.45491667,mean_feret
cacnb4a,control,expt2,41.84785556,mean_feret
cacnb4a,control,expt2,55.51829104,mean_feret
cacnb4a,control,expt2,47.19748305,mean_feret
cacnb4a,control,expt2,47.19634459,mean_feret
cacnb4a,control,expt2,22.68936,mean_feret
cacnb4a,control,expt2,9.948722222,mean_feret
cacnb4a,control,expt2,5.0,mean_feret
cacnb4a,control,expt2,15.38123438,mean_feret
cacnb4a,control,expt2,13.7933125,mean_feret
cacnb4a,control,expt2,12.788875,mean_feret
foxp1b,control,expt1,24.77925,mean_feret
foxp1b,control,expt1,50.41750562,mean_feret
foxp1b,control,expt1,61.87383761,mean_feret
foxp1b,control,expt1,46.9206,mean_feret
foxp1b,control,expt1,57.64457971,mean_feret
foxp1b,control,expt1,69.15060674,mean_feret
foxp1b,control,expt1,53.6046,mean_feret
foxp1b,control,expt1,45.88611429,mean_feret
foxp1b,control,expt1,75.11760638,mean_feret
foxp1b,control,expt1,65.22052326,mean_feret
foxp1b,control,expt1,44.84102353,mean_feret
foxp1b,control,expt1,64.80126772,mean_feret
foxp1b,control,expt1,51.23722642,mean_feret
foxp1b,control,expt1,81.42514966,mean_feret
foxp1b,control,expt1,57.20020321,mean_feret
foxp1b,control,expt1,36.7833,mean_feret
foxp1b,control,expt1,60.58508974,mean_feret
foxp1b,control,expt1,66.18624561,mean_feret
foxp1b,control,expt1,64.28615464,mean_feret
foxp1b,control,expt1,61.22600709,mean_feret
foxp1b,control,expt1,46.61473684,mean_feret
foxp1b,control,expt1,26.005,mean_feret
foxp1b,control,expt1,62.83227536,mean_feret
foxp1b,control,expt1,50.60208772,mean_feret
foxp1b,control,expt1,47.03499291,mean_feret
foxp1b,control,expt1,20.08528889,mean_feret
foxp1b,control,expt1,57.55448413,mean_feret
foxp1b,control,expt1,49.09668159,mean_feret
foxp1b,control,expt1,60.41704639,mean_feret
foxp1b,control,expt2,16.8978,mean_feret
foxp1b,control,expt2,22.09716667,mean_feret
foxp1b,control,expt2,27.40575676,mean_feret
foxp1b,control,expt2,12.35973333,mean_feret
foxp1b,control,expt2,52.84508955,mean_feret
foxp1b,control,expt2,38.3285,mean_feret
foxp1b,control,expt2,28.40558333,mean_feret
foxp1b,control,expt2,29.6405,mean_feret
foxp1b,control,expt2,52.542,mean_feret
foxp1b,control,expt2,30.05016667,mean_feret
foxp1b,control,expt2,31.99722222,mean_feret
foxp1b,control,expt2,29.21860759,mean_feret
foxp1b,control,expt2,47.5956087,mean_feret
kazna,control,expt1,13.049,mean_feret
kazna,control,expt1,25.53566667,mean_feret
kazna,control,expt1,30.89983333,mean_feret
kazna,control,expt1,38.98786792,mean_feret
kazna,control,expt1,50.828825,mean_feret
kazna,control,expt1,63.99558333,mean_feret
kazna,control,expt1,59.37177778,mean_feret
kazna,control,expt1,63.41833333,mean_feret
kazna,control,expt1,67.39456098,mean_feret
kazna,control,expt1,75.03538983,mean_feret
kazna,control,expt1,103.057391,mean_feret
kazna,control,expt1,19.701,mean_feret
kazna,control,expt1,11.5245,mean_feret
kazna,control,expt1,10.81266667,mean_feret
kazna,control,expt1,10.30625,mean_feret
kazna,control,expt1,20.49445946,mean_feret
kazna,control,expt1,19.90154054,mean_feret
kazna,control,expt1,25.29993548,mean_feret
nav3,control,expt1,13.049,mean_feret
nav3,control,expt1,25.53566667,mean_feret
nav3,control,expt1,30.89983333,mean_feret
nav3,control,expt1,38.98786792,mean_feret
nav3,control,expt1,50.828825,mean_feret
nav3,control,expt1,63.99558333,mean_feret
nav3,control,expt1,59.37177778,mean_feret
nav3,control,expt1,63.41833333,mean_feret
nav3,control,expt1,67.39456098,mean_feret
nav3,control,expt1,75.03538983,mean_feret
nav3,control,expt1,103.057391,mean_feret
nav3,control,expt1,19.701,mean_feret
nav3,control,expt1,11.5245,mean_feret
nav3,control,expt1,10.81266667,mean_feret
nav3,control,expt1,10.30625,mean_feret
nav3,control,expt1,20.49445946,mean_feret
nav3,control,expt1,19.90154054,mean_feret
nav3,control,expt1,25.29993548,mean_feret
pard3ab,control,expt1,13.049,mean_feret
pard3ab,control,expt1,25.53566667,mean_feret
pard3ab,control,expt1,30.89983333,mean_feret
pard3ab,control,expt1,38.98786792,mean_feret
pard3ab,control,expt1,50.828825,mean_feret
pard3ab,control,expt1,63.99558333,mean_feret
pard3ab,control,expt1,59.37177778,mean_feret
pard3ab,control,expt1,63.41833333,mean_feret
pard3ab,control,expt1,67.39456098,mean_feret
pard3ab,control,expt1,75.03538983,mean_feret
pard3ab,control,expt1,103.057391,mean_feret
pard3ab,control,expt1,19.701,mean_feret
pard3ab,control,expt1,11.5245,mean_feret
pard3ab,control,expt1,10.81266667,mean_feret
pard3ab,control,expt1,10.30625,mean_feret
pard3ab,control,expt1,20.49445946,mean_feret
pard3ab,control,expt1,19.90154054,mean_feret
pard3ab,control,expt1,25.29993548,mean_feret
srpx,control,expt1,90.79726573,mean_feret
srpx,control,expt1,58.40561905,mean_feret
srpx,control,expt1,88.00638017,mean_feret
srpx,control,expt1,77.15443396,mean_feret
srpx,control,expt1,100.8350989,mean_feret
srpx,control,expt1,16.5645,mean_feret
srpx,control,expt1,46.01559016,mean_feret
srpx,control,expt1,39.23128889,mean_feret
srpx,control,expt1,30.46330435,mean_feret
srpx,control,expt1,49.33154286,mean_feret
srpx,control,expt1,51.97931373,mean_feret
srpx,control,expt1,31.99205882,mean_feret
srpx,control,expt1,51.56232877,mean_feret
cd81a,control,expt1,35.53766667,mean_feret
cd81a,control,expt1,35.07783333,mean_feret
cd81a,control,expt1,50.72262105,mean_feret
cd81a,control,expt1,30.15515714,mean_feret
cd81a,control,expt1,37.72642857,mean_feret
cd81a,control,expt1,42.45484314,mean_feret
cd81a,control,expt1,52.94219167,mean_feret
cd81a,control,expt1,44.931,mean_feret
cd81a,control,expt1,37.7165,mean_feret
cd81a,control,expt1,12.64,mean_feret
cd81a,control,expt1,35.41043077,mean_feret
cd81a,control,expt2,39.89846774,mean_feret
cd81a,control,expt2,10.94297143,mean_feret
cd81a,control,expt2,8.966230769,mean_feret
cd81a,control,expt2,45.505,mean_feret
cd81a,control,expt2,44.79972,mean_feret
cd81a,control,expt2,51.71678519,mean_feret
cd81a,control,expt2,47.89988043,mean_feret
cd81a,control,expt2,49.57183871,mean_feret
cd81a,control,expt2,48.04909091,mean_feret
cd81a,control,expt2,9.728333333,mean_feret
cd81a,control,expt2,12.074,mean_feret
cd81a,control,expt2,25.476,mean_feret
cd81a,control,expt2,19.706,mean_feret
cd81a,mutant,expt1,7.072,mean_feret
cd81a,mutant,expt1,49.189875,mean_feret
cd81a,mutant,expt1,63.66639227,mean_feret
cd81a,mutant,expt1,55.18577778,mean_feret
cd81a,mutant,expt1,61.82412903,mean_feret
cd81a,mutant,expt1,56.49244444,mean_feret
cd81a,mutant,expt1,11.404,mean_feret
cd81a,mutant,expt1,18.50975,mean_feret
cd81a,mutant,expt1,17.31514286,mean_feret
cd81a,mutant,expt1,19.35685,mean_feret
cd81a,mutant,expt1,64.05219549,mean_feret
cd81a,mutant,expt1,29.10935714,mean_feret
cd81a,mutant,expt1,60.85213793,mean_feret
cd81a,mutant,expt2,22.55855814,mean_feret
cd81a,mutant,expt2,48.55511268,mean_feret
cd81a,mutant,expt2,43.95125,mean_feret
cd81a,mutant,expt2,46.50124762,mean_feret
cd81a,mutant,expt2,21.67368421,mean_feret
cd81a,mutant,expt2,29.2525,mean_feret
cd81a,mutant,expt2,16.46855,mean_feret
cd81a,mutant,expt2,12.0165,mean_feret
cd81a,mutant,expt2,25.36712821,mean_feret
cd81a,mutant,expt2,27.6918,mean_feret
cd81a,mutant,expt2,55.90749635,mean_feret
cd81a,mutant,expt2,34.65633333,mean_feret
cd81a,mutant,expt2,47.65821429,mean_feret
cxcl14,control,expt1,53.969125,mean_feret
cxcl14,control,expt1,62.50289116,mean_feret
cxcl14,control,expt1,71.91023636,mean_feret
cxcl14,control,expt1,51.92854762,mean_feret
cxcl14,control,expt1,56.44935542,mean_feret
cxcl14,control,expt1,95.30725806,mean_feret
cxcl14,control,expt1,59.70761818,mean_feret
cxcl14,control,expt1,38.01444048,mean_feret
cxcl14,control,expt1,47.38881522,mean_feret
cxcl14,control,expt1,41.17791667,mean_feret
cxcl14,control,expt1,49.56646667,mean_feret
cxcl14,control,expt1,68.94349533,mean_feret
cxcl14,control,expt1,16.53483333,mean_feret
cxcl14,control,expt1,25.35863636,mean_feret
cxcl14,control,expt2,36.45475185,mean_feret
cxcl14,control,expt2,5.657,mean_feret
cxcl14,control,expt2,26.7399875,mean_feret
cxcl14,control,expt2,10.296,mean_feret
cxcl14,control,expt2,31.6444881,mean_feret
cxcl14,control,expt2,48.49219408,mean_feret
cxcl14,control,expt2,58.63306719,mean_feret
cxcl14,control,expt2,37.26530303,mean_feret
cxcl14,control,expt2,49.1226646,mean_feret
cxcl14,control,expt2,52.72852416,mean_feret
cxcl14,control,expt2,49.47082911,mean_feret
cxcl14,control,expt2,49.98282051,mean_feret
cxcl14,control,expt2,54.6608134,mean_feret
cxcl14,mutant,expt1,66.31689051,mean_feret
cxcl14,mutant,expt1,53.69718056,mean_feret
cxcl14,mutant,expt1,80.60981915,mean_feret
cxcl14,mutant,expt1,30.89197987,mean_feret
cxcl14,mutant,expt1,38.92032787,mean_feret
cxcl14,mutant,expt1,50.78364706,mean_feret
cxcl14,mutant,expt1,48.58370115,mean_feret
cxcl14,mutant,expt1,40.70772727,mean_feret
cxcl14,mutant,expt1,54.49795567,mean_feret
cxcl14,mutant,expt1,41.53222472,mean_feret
cxcl14,mutant,expt1,41.22721387,mean_feret
cxcl14,mutant,expt2,21.63921154,mean_feret
cxcl14,mutant,expt2,29.22865979,mean_feret
cxcl14,mutant,expt2,56.42523792,mean_feret
cxcl14,mutant,expt2,35.51763551,mean_feret
cxcl14,mutant,expt2,49.9992561,mean_feret
cxcl14,mutant,expt2,45.78423134,mean_feret
cxcl14,mutant,expt2,28.60632258,mean_feret
cxcl14,mutant,expt2,21.95958824,mean_feret
cxcl14,mutant,expt2,51.6142649,mean_feret
cxcl14,mutant,expt2,5.657,mean_feret
cxcl14,mutant,expt2,62.2161448,mean_feret
cxcl14,mutant,expt2,26.08983784,mean_feret
cxcl14,mutant,expt2,56.11681218,mean_feret
foxp1b,mutant,expt2,18.1565,mean_feret
foxp1b,mutant,expt2,88.69244318,mean_feret
foxp1b,mutant,expt2,72.63110294,mean_feret
foxp1b,mutant,expt2,82.58985714,mean_feret
foxp1b,mutant,expt2,79.71881609,mean_feret
foxp1b,mutant,expt2,74.65980247,mean_feret
foxp1b,mutant,expt2,74.67305755,mean_feret
foxp1b,mutant,expt2,101.0472294,mean_feret
foxp1b,mutant,expt2,74.45017593,mean_feret
foxp1b,mutant,expt2,101.5858017,mean_feret
foxp1b,mutant,expt2,87.3866699,mean_feret
foxp1b,mutant,expt2,43.79624138,mean_feret
foxp1b,mutant,expt2,99.26625676,mean_feret
foxp1b,mutant,expt2,20.59033333,mean_feret
foxp1b,mutant,expt2,31.624325,mean_feret
foxp1b,mutant,expt2,44.59936957,mean_feret
foxp1b,mutant,expt2,39.11247619,mean_feret
foxp1b,mutant,expt2,58.65719355,mean_feret
foxp1b,mutant,expt2,59.90256436,mean_feret
foxp1b,mutant,expt2,67.93048624,mean_feret
prrx1b,mutant,expt1,54.73316393,mean_feret
prrx1b,mutant,expt1,45.77054918,mean_feret
prrx1b,mutant,expt1,25.5365,mean_feret
prrx1b,mutant,expt1,57.90525,mean_feret
prrx1b,mutant,expt1,43.71989888,mean_feret
prrx1b,mutant,expt1,55.14481579,mean_feret
prrx1b,mutant,expt1,51.8517093,mean_feret
prrx1b,mutant,expt1,73.31590226,mean_feret
prrx1b,mutant,expt1,70.55077143,mean_feret
prrx1b,mutant,expt1,44.96357635,mean_feret
prrx1b,mutant,expt1,57.99686395,mean_feret
prrx1b,mutant,expt1,61.7026338,mean_feret
prrx1b,mutant,expt1,52.1864403,mean_feret
prrx1b,mutant,expt1,58.58378505,mean_feret
prrx1b,mutant,expt1,38.19548837,mean_feret
prrx1b,mutant,expt1,48.58167593,mean_feret
prrx1b,mutant,expt1,35.00257895,mean_feret
prrx1b,mutant,expt1,46.34162921,mean_feret
prrx1b,mutant,expt1,50.19686364,mean_feret
prrx1b,mutant,expt1,73.1330974,mean_feret
prrx1b,mutant,expt1,68.78143103,mean_feret
prrx1b,mutant,expt1,53.81020879,mean_feret
prrx1b,mutant,expt1,32.71385075,mean_feret
prrx1b,mutant,expt1,83.32843506,mean_feret
prrx1b,mutant,expt1,20.78564286,mean_feret
prrx1b,mutant,expt1,83.73491209,mean_feret
prrx1b,mutant,expt1,63.16366304,mean_feret
prrx1b,mutant,expt1,40.12357143,mean_feret
prrx1b,mutant,expt1,57.319,mean_feret
foxp1b,mutant,expt1,169.2215,mean_feret
foxp1b,mutant,expt1,82.63189063,mean_feret
foxp1b,mutant,expt1,51.32772566,mean_feret
foxp1b,mutant,expt1,42.354875,mean_feret
foxp1b,mutant,expt1,50.45327397,mean_feret
foxp1b,mutant,expt1,44.4475,mean_feret
foxp1b,mutant,expt1,68.66069333,mean_feret
foxp1b,mutant,expt1,49.27182474,mean_feret
foxp1b,mutant,expt1,75.68268939,mean_feret
foxp1b,mutant,expt1,72.70005195,mean_feret
foxp1b,mutant,expt1,60.1407027,mean_feret
foxp1b,mutant,expt1,27.439,mean_feret
foxp1b,mutant,expt1,51.739,mean_feret
foxp1b,mutant,expt1,52.5851371,mean_feret
foxp1b,mutant,expt1,46.83594872,mean_feret
foxp1b,mutant,expt1,66.72094891,mean_feret
foxp1b,mutant,expt1,60.88085052,mean_feret
foxp1b,mutant,expt1,58.35022449,mean_feret
foxp1b,mutant,expt1,53.52322414,mean_feret
foxp1b,mutant,expt1,52.69816438,mean_feret
foxp1b,mutant,expt1,53.45444371,mean_feret
foxp1b,mutant,expt1,69.82481111,mean_feret
foxp1b,mutant,expt1,73.56470476,mean_feret
foxp1b,mutant,expt1,65.47328082,mean_feret
foxp1b,mutant,expt1,63.01604403,mean_feret
kazna,control,expt2,22.931,mean_feret
kazna,control,expt2,28.91983333,mean_feret
kazna,control,expt2,34.7934,mean_feret
kazna,control,expt2,43.85788462,mean_feret
kazna,control,expt2,32.09593103,mean_feret
kazna,control,expt2,47.73891667,mean_feret
kazna,control,expt2,65.87428788,mean_feret
kazna,control,expt2,43.20261702,mean_feret
kazna,control,expt2,41.93923529,mean_feret
kazna,control,expt2,87.97005036,mean_feret
kazna,control,expt2,81.8585,mean_feret
kazna,control,expt2,82.87365741,mean_feret
kazna,control,expt2,42.328,mean_feret
kazna,control,expt2,62.891,mean_feret
kazna,control,expt2,56.542125,mean_feret
kazna,control,expt2,38.33436364,mean_feret
kazna,control,expt2,21.394,mean_feret
kazna,control,expt2,24.501,mean_feret
kazna,mutant,expt1,46.30365957,mean_feret
kazna,mutant,expt1,86.79771528,mean_feret
kazna,mutant,expt1,84.95025397,mean_feret
kazna,mutant,expt1,73.37895489,mean_feret
kazna,mutant,expt1,25.31225,mean_feret
kazna,mutant,expt1,21.80957692,mean_feret
kazna,mutant,expt1,12.48,mean_feret
kazna,mutant,expt1,33.71017021,mean_feret
kazna,mutant,expt1,68.37217355,mean_feret
kazna,mutant,expt1,54.35817105,mean_feret
kazna,mutant,expt1,61.97640789,mean_feret
kazna,mutant,expt1,73.20057143,mean_feret
kazna,mutant,expt2,88.2507875,mean_feret
kazna,mutant,expt2,62.69867742,mean_feret
kazna,mutant,expt2,75.07610811,mean_feret
kazna,mutant,expt2,60.11107547,mean_feret
kazna,mutant,expt2,97.01189844,mean_feret
kazna,mutant,expt2,94.98003125,mean_feret
kazna,mutant,expt2,21.570875,mean_feret
kazna,mutant,expt2,35.78660606,mean_feret
kazna,mutant,expt2,50.95297619,mean_feret
kazna,mutant,expt2,73.21790164,mean_feret
kazna,mutant,expt2,52.13320408,mean_feret
lrmda,control,expt1,53.969125,mean_feret
lrmda,control,expt1,62.50289116,mean_feret
